horizon,material,model,fold,train_end,test_start,test_end,n_test,n_observed,smape
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,5,2024-02-21,2024-02-22,2024-03-06,10,10,0.0681254434354872
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,6,2024-03-06,2024-03-07,2024-03-20,10,10,0.09030641279169821
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,7,2024-03-20,2024-03-21,2024-04-03,10,10,0.12927328483327036
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,8,2024-04-03,2024-04-04,2024-04-17,10,10,0.07265973663291238
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,9,2024-04-17,2024-04-18,2024-05-01,10,10,0.2053534493298347
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,10,2024-05-01,2024-05-02,2024-05-15,10,10,0.2340427697407248
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,11,2024-05-15,2024-05-16,2024-05-29,10,10,0.10814463280496388
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,12,2024-05-29,2024-05-30,2024-06-12,10,10,0.12392546299068773
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,13,2024-06-12,2024-06-13,2024-06-26,10,10,0.10758409389938753
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,14,2024-06-26,2024-06-27,2024-07-10,10,10,0.05799415332404248
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,15,2024-07-10,2024-07-11,2024-07-24,10,10,0.06082233794481622
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,16,2024-07-24,2024-07-25,2024-08-07,10,10,0.0879427094995895
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,17,2024-08-07,2024-08-08,2024-08-21,10,10,0.10364020810540504
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,18,2024-08-21,2024-08-22,2024-09-04,10,10,0.07797180595426292
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,19,2024-09-04,2024-09-05,2024-09-18,10,10,0.14784104992325633
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,20,2024-09-18,2024-09-19,2024-10-02,10,10,0.10012208867404288
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,21,2024-10-02,2024-10-03,2024-10-16,10,10,0.1135607970425667
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,22,2024-10-16,2024-10-17,2024-10-30,10,10,0.14542643799028687
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,23,2024-10-30,2024-10-31,2024-11-13,10,10,0.12301509338721489
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,24,2024-11-13,2024-11-14,2024-11-27,10,10,0.14176473426309763
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,25,2024-11-27,2024-11-28,2024-12-11,10,10,0.06407920002464192
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,26,2024-12-11,2024-12-12,2024-12-25,10,9,0.08068503004211387
10,1,ridge_base_alpha_0.0001_input_mean5_lag10,27,2024-12-25,2024-12-26,2024-12-31,4,4,0.06994727621741872
10,4,ridge_base_alpha_0.0001_input_mean5_lag10,1,2023-12-27,2023-12-28,2024-01-10,10,9,0.17652488786937723
10,4,ridge_base_alpha_0.0001_input_mean5_lag10,2,2024-01-10,2024-01-11,2024-01-24,10,10,0.1930467348903616
10,4,ridge_base_alpha_0.0001_input_mean5_lag10,3,2024-01-24,2024-01-25,2024-02-07,10,10,0.07450618898783005
10,4,ridge_base_alpha_0.0001_input_mean5_lag10,4,2024-02-07,2024-02-08,2024-02-21,10,6,0.13664830763060892
10,4,ridge_base_alpha_0.0001_input_mean5_lag10,5,2024-02-21,2024-02-22,2024-03-06,10,10,0.10086637347168566
10,4,ridge_base_alpha_0.0001_input_mean5_lag10,6,2024-03-06,2024-03-07,2024-03-20,10,10,0.06382745979048358
10,4,ridge_base_alpha_0.0001_input_mean5_lag10,7,2024-03-20,2024-03-21,2024-04-03,10,10,0.1800748405227227
10,4,ridge_base_alpha_0.0001_input_mean5_lag10,8,2024-04-03,2024-04-04,2024-04-17,10,10,0.10600834446933999
